16384
0	12927.66406	0
1	2639.5036	1710.198439
2	-57.95504264	678.3364184
3	181.6235302	1225.047855
4	-255.0739397	319.0477807
5	47.16496087	459.916032
6	-233.3953901	23.99569441
7	78.96287188	360.7222117
8	142.5312096	1.649341935
9	20.93347741	364.601977
10	-39.46213614	150.3153252
11	-44.03319185	262.8206349
12	-21.11034256	99.51383981
13	-30.43132543	122.2722069
14	51.00398262	77.48135979
15	32.07637302	129.2887258
16	24.24739042	158.9760252
17	-0.5459986103	80.73547368
18	-57.29117494	130.6747055
19	25.97897135	65.70826068
20	-11.84590634	68.43255122
21	30.40863043	86.20305108
22	-16.7359255	75.9715977
23	33.53155463	109.5664501
24	-23.26150911	66.35917776
25	0.01359848319	78.24647413
26	15.54752658	35.35331451
27	7.215500922	82.07906644
28	10.2968822	46.31994216
29	-16.61572717	65.57411887
30	4.22731337	58.74237485
31	3.184118569	34.46472582
32	-6.074632861	62.69096425
33	4.931347383	42.78507526
34	-8.742415071	79.4286131
35	1.872158409	33.94985754
36	-24.05746728	55.79635213
37	24.51340449	33.45975067
38	-7.440848978	43.56785398
39	8.896357975	59.52491383
40	-9.111684385	54.73538245
41	-7.493085312	57.08659094
42	9.969779306	28.47521716
43	-0.5313726877	39.29986471
44	22.3624335	28.44685901
45	-6.066311702	42.76179849
46	7.916391196	43.0431765
47	-21.5313109	40.03314236
48	11.62504291	39.79979359
49	-2.690199707	18.20975561
50	0.3771343626	35.82603602
51	13.22695856	30.35665405
52	-6.191523435	38.81337125
53	-7.446978412	38.40576164
54	-6.026031794	25.98644727
55	0.3440173961	40.44601286
56	3.491393467	25.80407327
57	4.888836244	42.42597231
58	8.03452297	22.8198203
59	-1.765871582	38.33505564
60	-1.819777111	26.77822172
61	3.832069999	29.14480293
62	2.983591172	27.69420643
63	8.554195286	22.146939
64	4.830230096	27.78880108
65	5.764140352	25.92195542
66	-8.640007653	19.64286317
67	-1.546266665	26.48784233
68	2.641158861	14.1048344
69	7.707841294	28.32630776
70	-0.4113555838	14.48869011
71	-10.67657388	30.49998961
72	-6.74288966	21.34760646
73	-10.17012686	22.57365039
74	3.66182796	28.00889929
75	12.07648228	19.32112787
76	-7.41189182	37.32277606
77	11.04055621	21.83545569
78	-12.24963255	23.05909111
79	8.504056471	8.278330623
80	-6.982811092	19.92741992
81	13.80435222	25.77654797
82	-5.78992426	19.28315212
83	4.358873048	17.15223051
84	-19.23234195	23.06451862
85	7.27771602	7.843075908
86	-3.524436021	19.8352379
87	-2.27798938	23.78670626
88	2.408110401	27.24413123
89	-14.00413129	18.3078017
90	2.920685736	26.32167197
91	1.031880239	-2.257488035
92	11.39272783	30.30673026
93	3.885863029	9.488118653
94	-17.85762558	35.94929106
95	-4.067730362	11.75611551
96	-10.7784255	0.8898956561
97	9.059606864	7.343936753
98	-0.6965415314	15.08993484
99	4.265275779	40.78334725
100	-22.23214483	22.29214372
101	-18.07165472	31.23484096
102	-4.145792576	-2.049663466
